salesdid;fName
14987;Factual
14988;Kids_Fiction
14989;Contemporary_Fiction
14990;
14991;Factual
14992;Contemporary_Fiction
14993;Factual
14994;Contemporary_Fiction
14995;Contemporary_Fiction
14996;Kids_Fiction
14997;Contemporary_Fiction
14998;Contemporary_Fiction
14999;Factual
15000;Factual
15001;Contemporary_Fiction
15002;Historical_Fiction
15003;Contemporary_Fiction
15004;Contemporary_Fiction
15005;Contemporary_Fiction
15006;Contemporary_Fiction
15007;Factual
15008;Contemporary_Fiction
15009;
15010;Contemporary_Fiction
15011;Factual
15012;Contemporary_Fiction
15013;Contemporary_Fiction
15014;Contemporary_Fiction
15015;Contemporary_Fiction
15016;
15017;Contemporary_Fiction
15018;Factual
15019;
15020;
15021;Factual
15022;Science_Fiction
15023;Science_Fiction
15024;
15025;Contemporary_Fiction
15026;Contemporary_Fiction
15027;Fantasy
15028;Contemporary_Fiction
15029;Contemporary_Fiction
15030;Contemporary_Fiction
15031;Contemporary_Fiction
15032;Dramatization
15033;Factual
15034;Science_Fiction
15035;Contemporary_Fiction
15036;
15037;Historical_Fiction
15038;Factual
15039;Dramatization
15040;Super_Hero
15041;Contemporary_Fiction
15042;Kids_Fiction
15043;Contemporary_Fiction
15044;Contemporary_Fiction
15045;Contemporary_Fiction
15046;Factual
15047;Contemporary_Fiction
15048;Historical_Fiction
15049;Kids_Fiction
15050;Contemporary_Fiction
15051;Contemporary_Fiction
15052;Contemporary_Fiction
15053;Contemporary_Fiction
15054;Contemporary_Fiction
15055;Factual
15056;Contemporary_Fiction
15057;Kids_Fiction
15058;Science_Fiction
15059;Dramatization
15060;Contemporary_Fiction
15061;Contemporary_Fiction
15062;Factual
15063;Contemporary_Fiction
15064;Contemporary_Fiction
15065;Dramatization
15066;Contemporary_Fiction
15067;Contemporary_Fiction
15068;Factual
15069;Contemporary_Fiction
15070;Contemporary_Fiction
15071;Contemporary_Fiction
15072;Contemporary_Fiction
15073;Contemporary_Fiction
15074;Contemporary_Fiction
15075;Factual
15076;Contemporary_Fiction
15077;Contemporary_Fiction
15078;Contemporary_Fiction
15079;Contemporary_Fiction
15080;Contemporary_Fiction
15081;Contemporary_Fiction
15082;Dramatization
15083;Science_Fiction
15084;Contemporary_Fiction
15085;Contemporary_Fiction
15086;Contemporary_Fiction
15087;Contemporary_Fiction
15088;Contemporary_Fiction
15089;Science_Fiction
15090;Contemporary_Fiction
15091;Contemporary_Fiction
15092;Contemporary_Fiction
15093;Science_Fiction
15094;Multiple_Creative_Types
15095;Factual
15096;Factual
15097;Dramatization
15098;Contemporary_Fiction
15099;Contemporary_Fiction
15100;Dramatization
15101;Historical_Fiction
15102;Historical_Fiction
15103;Contemporary_Fiction
15104;Contemporary_Fiction
15105;Factual
15106;Factual
15107;Contemporary_Fiction
15108;Contemporary_Fiction
15109;
15110;Factual
15111;Contemporary_Fiction
15112;Contemporary_Fiction
15113;Fantasy
15114;Contemporary_Fiction
15115;Factual
15116;Contemporary_Fiction
15117;Contemporary_Fiction
15118;Fantasy
15119;Contemporary_Fiction
15120;Contemporary_Fiction
15121;Dramatization
15122;Historical_Fiction
15123;Contemporary_Fiction
15124;Historical_Fiction
15125;
15126;Historical_Fiction
15127;Kids_Fiction
15128;Contemporary_Fiction
15129;Contemporary_Fiction
15130;Contemporary_Fiction
15131;
15132;Dramatization
15133;
15134;Contemporary_Fiction
15135;Contemporary_Fiction
15136;Contemporary_Fiction
15137;Factual
15138;Historical_Fiction
15139;Contemporary_Fiction
15140;Contemporary_Fiction
15141;Science_Fiction
15142;Factual
15143;Contemporary_Fiction
15144;Contemporary_Fiction
15145;Historical_Fiction
15146;Contemporary_Fiction
15147;Contemporary_Fiction
15148;Contemporary_Fiction
15149;
15150;Contemporary_Fiction
15151;Kids_Fiction
15152;Contemporary_Fiction
15153;Contemporary_Fiction
15154;Dramatization
15155;Dramatization
15156;Contemporary_Fiction
15157;Historical_Fiction
15158;Contemporary_Fiction
15159;Multiple_Creative_Types
15160;Contemporary_Fiction
15161;Contemporary_Fiction
15162;Contemporary_Fiction
15163;Contemporary_Fiction
15164;Factual
15165;Factual
15166;Science_Fiction
15167;Contemporary_Fiction
15168;Contemporary_Fiction
15169;Contemporary_Fiction
15170;Contemporary_Fiction
15171;Contemporary_Fiction
15172;Historical_Fiction
15173;Contemporary_Fiction
15174;Historical_Fiction
15175;Contemporary_Fiction
15176;Contemporary_Fiction
15177;Contemporary_Fiction
15178;Contemporary_Fiction
15179;Historical_Fiction
15180;Science_Fiction
15181;Contemporary_Fiction
15182;Kids_Fiction
15183;Contemporary_Fiction
15184;Contemporary_Fiction
15185;Factual
15186;Historical_Fiction
15187;Contemporary_Fiction
15188;Contemporary_Fiction
15189;
15190;Science_Fiction
15191;Kids_Fiction
15192;Factual
15193;Contemporary_Fiction
15194;Dramatization
15195;Factual
15196;Factual
15197;Kids_Fiction
15198;
15199;Fantasy
15200;Science_Fiction
15201;Contemporary_Fiction
15202;Science_Fiction
15203;Dramatization
15204;Contemporary_Fiction
15205;Contemporary_Fiction
15206;Contemporary_Fiction
15207;Contemporary_Fiction
15208;Contemporary_Fiction
15209;Science_Fiction
15210;
15211;Contemporary_Fiction
15212;Fantasy
15213;Contemporary_Fiction
15214;
15215;
15216;Historical_Fiction
15217;
15218;Contemporary_Fiction
15219;Contemporary_Fiction
15220;Factual
15221;Factual
15222;
15223;Contemporary_Fiction
15224;Contemporary_Fiction
15225;Kids_Fiction
15226;Factual
15227;Contemporary_Fiction
15228;Factual
15229;Historical_Fiction
15230;Kids_Fiction
15231;Factual
15232;Contemporary_Fiction
15233;Factual
15234;Contemporary_Fiction
15235;Factual
15236;Contemporary_Fiction
15237;Contemporary_Fiction
15238;
15239;Contemporary_Fiction
15240;Dramatization
15241;Dramatization
15242;Historical_Fiction
15243;Contemporary_Fiction
15244;Factual
15245;Contemporary_Fiction
15246;Dramatization
15247;Contemporary_Fiction
15248;Fantasy
15249;Dramatization
15250;Factual
15251;Factual
15252;
15253;Contemporary_Fiction
15254;Contemporary_Fiction
15255;Contemporary_Fiction
15256;Contemporary_Fiction
15257;Contemporary_Fiction
15258;Kids_Fiction
15259;Contemporary_Fiction
15260;Contemporary_Fiction
15261;Kids_Fiction
15262;Factual
15263;Contemporary_Fiction
15264;
15265;Historical_Fiction
15266;Contemporary_Fiction
15267;Contemporary_Fiction
15268;Contemporary_Fiction
15269;
15270;Contemporary_Fiction
15271;
15272;
15273;
15274;Contemporary_Fiction
15275;Contemporary_Fiction
15276;Contemporary_Fiction
15277;
15278;Contemporary_Fiction
15279;Contemporary_Fiction
15280;Dramatization
15281;Contemporary_Fiction
15282;Contemporary_Fiction
15283;Contemporary_Fiction
15284;
15285;Contemporary_Fiction
15286;Dramatization
15287;Kids_Fiction
15288;Contemporary_Fiction
15289;Contemporary_Fiction
15290;Contemporary_Fiction
15291;Factual
15292;Science_Fiction
15293;Contemporary_Fiction
15294;Contemporary_Fiction
15295;
15296;Science_Fiction
15297;Contemporary_Fiction
15298;Super_Hero
15299;Contemporary_Fiction
15300;Dramatization
15301;Contemporary_Fiction
15302;Factual
15303;Fantasy
15304;Factual
15305;Super_Hero
15306;
15307;Contemporary_Fiction
15308;Contemporary_Fiction
15309;Historical_Fiction
15310;Factual
15311;Factual
15312;Historical_Fiction
15313;Contemporary_Fiction
15314;Fantasy
15315;
15316;
15317;Fantasy
15318;Contemporary_Fiction
15319;
15320;Dramatization
15321;Contemporary_Fiction
15322;Contemporary_Fiction
15323;Contemporary_Fiction
15324;Factual
15325;Kids_Fiction
15326;Contemporary_Fiction
15327;
15328;Contemporary_Fiction
15329;Historical_Fiction
15330;
15331;Historical_Fiction
15332;Factual
15333;Historical_Fiction
15334;Factual
15335;Contemporary_Fiction
15336;Historical_Fiction
15337;Contemporary_Fiction
15338;Contemporary_Fiction
15339;Historical_Fiction
15340;Factual
15341;
15342;Contemporary_Fiction
15343;Fantasy
15344;Contemporary_Fiction
15345;Historical_Fiction
15346;Contemporary_Fiction
15347;Contemporary_Fiction
15348;Factual
15349;Historical_Fiction
15350;Contemporary_Fiction
15351;Factual
15352;Kids_Fiction
15353;Contemporary_Fiction
15354;Contemporary_Fiction
15355;Historical_Fiction
15356;Contemporary_Fiction
15357;Dramatization
15358;Historical_Fiction
15359;Contemporary_Fiction
15360;Contemporary_Fiction
15361;Contemporary_Fiction
15362;Historical_Fiction
15363;Contemporary_Fiction
15364;Contemporary_Fiction
15365;Contemporary_Fiction
15366;Factual
15367;
15368;
15369;
15370;Factual
15371;Contemporary_Fiction
15372;
15373;Contemporary_Fiction
15374;Factual
15375;Contemporary_Fiction
15376;Contemporary_Fiction
15377;Kids_Fiction
15378;Contemporary_Fiction
15379;Dramatization
15380;Factual
15381;Contemporary_Fiction
15382;Contemporary_Fiction
15383;Dramatization
15384;Factual
15385;Contemporary_Fiction
15386;Kids_Fiction
15387;Dramatization
15388;Contemporary_Fiction
15389;Contemporary_Fiction
15390;Contemporary_Fiction
15391;Contemporary_Fiction
15392;Super_Hero
15393;Fantasy
15394;Dramatization
15395;Dramatization
15396;Contemporary_Fiction
15397;Contemporary_Fiction
15398;Contemporary_Fiction
15399;Contemporary_Fiction
15400;Contemporary_Fiction
15401;Contemporary_Fiction
15402;Contemporary_Fiction
15403;Contemporary_Fiction
15404;Contemporary_Fiction
15405;Science_Fiction
15406;Fantasy
15407;Historical_Fiction
15408;
15409;Contemporary_Fiction
15410;Contemporary_Fiction
15411;
15412;Contemporary_Fiction
15413;Contemporary_Fiction
15414;Contemporary_Fiction
15415;Contemporary_Fiction
15416;Contemporary_Fiction
15417;Super_Hero
15418;Contemporary_Fiction
15419;Contemporary_Fiction
15420;Factual
15421;Science_Fiction
15422;Contemporary_Fiction
15423;Fantasy
15424;Contemporary_Fiction
15425;Contemporary_Fiction
15426;Science_Fiction
15427;Contemporary_Fiction
15428;Science_Fiction
15429;Contemporary_Fiction
15430;Contemporary_Fiction
15431;Fantasy
15432;Contemporary_Fiction
15433;Fantasy
15434;Kids_Fiction
15435;Contemporary_Fiction
15436;Contemporary_Fiction
15437;Factual
15438;Factual
15439;Contemporary_Fiction
15440;Contemporary_Fiction
15441;Contemporary_Fiction
15442;Contemporary_Fiction
15443;Dramatization
15444;Historical_Fiction
15445;Factual
15446;Fantasy
15447;Multiple_Creative_Types
15448;Contemporary_Fiction
15449;Contemporary_Fiction
15450;Contemporary_Fiction
15451;Fantasy
15452;
15453;Contemporary_Fiction
15454;Historical_Fiction
15455;Contemporary_Fiction
15456;Historical_Fiction
15457;Contemporary_Fiction
15458;
15459;Contemporary_Fiction
15460;Contemporary_Fiction
15461;Contemporary_Fiction
15462;
15463;Contemporary_Fiction
15464;Contemporary_Fiction
15465;Factual
15466;Contemporary_Fiction
15467;Factual
15468;Contemporary_Fiction
15469;Contemporary_Fiction
15470;Contemporary_Fiction
15471;
15472;Contemporary_Fiction
15473;Contemporary_Fiction
15474;Contemporary_Fiction
15475;
15476;Contemporary_Fiction
15477;Historical_Fiction
15478;Contemporary_Fiction
15479;Contemporary_Fiction
15480;
15481;Contemporary_Fiction
15482;Contemporary_Fiction
15483;
15484;Contemporary_Fiction
15485;Contemporary_Fiction
15486;Kids_Fiction
15487;Factual
15488;Contemporary_Fiction
15489;Factual
15490;Factual
15491;Contemporary_Fiction
15492;
15493;Kids_Fiction
15494;Contemporary_Fiction
15495;Fantasy
15496;Contemporary_Fiction
15497;Contemporary_Fiction
15498;Contemporary_Fiction
15499;Contemporary_Fiction
15500;Contemporary_Fiction
15501;Kids_Fiction
15502;Factual
15503;
15504;Factual
15505;Kids_Fiction
15506;Contemporary_Fiction
15507;Contemporary_Fiction
15508;Dramatization
15509;Contemporary_Fiction
15510;Factual
15511;Contemporary_Fiction
15512;Contemporary_Fiction
15513;Contemporary_Fiction
15514;Contemporary_Fiction
15515;
15516;Contemporary_Fiction
15517;
15518;Factual
15519;Factual
15520;Contemporary_Fiction
15521;Contemporary_Fiction
15522;Contemporary_Fiction
15523;Contemporary_Fiction
15524;Contemporary_Fiction
15525;Kids_Fiction
15526;Contemporary_Fiction
15527;Contemporary_Fiction
15528;Contemporary_Fiction
15529;Contemporary_Fiction
15530;
15531;Contemporary_Fiction
15532;Contemporary_Fiction
15533;Contemporary_Fiction
15534;Contemporary_Fiction
15535;Science_Fiction
15536;Factual
15537;Contemporary_Fiction
15538;Factual
15539;Historical_Fiction
15540;Contemporary_Fiction
15541;Contemporary_Fiction
15542;Factual
15543;Contemporary_Fiction
15544;Factual
15545;Factual
15546;Dramatization
15547;Factual
15548;Kids_Fiction
15549;Factual
15550;Dramatization
15551;Contemporary_Fiction
15552;Contemporary_Fiction
15553;Contemporary_Fiction
15554;Contemporary_Fiction
15555;Historical_Fiction
15556;Contemporary_Fiction
15557;Contemporary_Fiction
15558;Contemporary_Fiction
15559;Contemporary_Fiction
15560;Contemporary_Fiction
15561;Contemporary_Fiction
15562;Science_Fiction
15563;Contemporary_Fiction
15564;
15565;Historical_Fiction
15566;
15567;
15568;Historical_Fiction
15569;
15570;Contemporary_Fiction
15571;Kids_Fiction
15572;Contemporary_Fiction
15573;Contemporary_Fiction
15574;Contemporary_Fiction
15575;Kids_Fiction
15576;Science_Fiction
15577;Fantasy
15578;Contemporary_Fiction
15579;Kids_Fiction
15580;Factual
15581;Contemporary_Fiction
15582;Dramatization
15583;Factual
15584;Contemporary_Fiction
15585;
15586;Contemporary_Fiction
15587;Historical_Fiction
15588;Contemporary_Fiction
15589;Historical_Fiction
15590;Contemporary_Fiction
15591;Historical_Fiction
15592;
15593;Contemporary_Fiction
15594;Contemporary_Fiction
15595;Contemporary_Fiction
15596;Dramatization
15597;Historical_Fiction
15598;Contemporary_Fiction
15599;
15600;Contemporary_Fiction
15601;Contemporary_Fiction
15602;Historical_Fiction
15603;
15604;Contemporary_Fiction
15605;
15606;Contemporary_Fiction
15607;Factual
15608;Dramatization
15609;Contemporary_Fiction
15610;Contemporary_Fiction
15611;Contemporary_Fiction
15612;
15613;Kids_Fiction
15614;Dramatization
15615;Dramatization
15616;
15617;Contemporary_Fiction
15618;Historical_Fiction
15619;Dramatization
15620;Dramatization
15621;Contemporary_Fiction
15622;Contemporary_Fiction
15623;
15624;Contemporary_Fiction
15625;Factual
15626;
15627;
15628;Science_Fiction
15629;
15630;Historical_Fiction
15631;Historical_Fiction
15632;Kids_Fiction
15633;
15634;Dramatization
15635;Contemporary_Fiction
15636;Historical_Fiction
15637;
15638;Factual
15639;
15640;Contemporary_Fiction
15641;Contemporary_Fiction
15642;Contemporary_Fiction
15643;Fantasy
15644;Factual
15645;Contemporary_Fiction
15646;Fantasy
15647;
15648;Contemporary_Fiction
15649;Contemporary_Fiction
15650;Historical_Fiction
15651;
15652;Contemporary_Fiction
15653;Factual
15654;Historical_Fiction
15655;Contemporary_Fiction
15656;Contemporary_Fiction
15657;Fantasy
15658;Contemporary_Fiction
15659;Super_Hero
15660;Factual
15661;Science_Fiction
15662;Factual
15663;
15664;Contemporary_Fiction
15665;Contemporary_Fiction
15666;Contemporary_Fiction
15667;Factual
15668;Contemporary_Fiction
15669;
15670;Factual
15671;Contemporary_Fiction
15672;Science_Fiction
15673;Dramatization
15674;Contemporary_Fiction
15675;
15676;
15677;Dramatization
15678;Contemporary_Fiction
15679;
15680;
15681;Fantasy
15682;Factual
15683;
15684;Science_Fiction
15685;
15686;
15687;Contemporary_Fiction
15688;Contemporary_Fiction
15689;Contemporary_Fiction
15690;Factual
15691;Fantasy
15692;Contemporary_Fiction
15693;Kids_Fiction
15694;Factual
15695;Contemporary_Fiction
15696;Science_Fiction
15697;Kids_Fiction
15698;Fantasy
15699;Factual
15700;Historical_Fiction
15701;
15702;Contemporary_Fiction
15703;Contemporary_Fiction
15704;Contemporary_Fiction
15705;Contemporary_Fiction
15706;Factual
15707;Factual
15708;Contemporary_Fiction
15709;Dramatization
15710;Factual
15711;Historical_Fiction
15712;Fantasy
15713;Factual
15714;Factual
15715;Historical_Fiction
15716;Contemporary_Fiction
15717;Factual
15718;Contemporary_Fiction
15719;Contemporary_Fiction
15720;Contemporary_Fiction
15721;Dramatization
15722;Contemporary_Fiction
15723;Kids_Fiction
15724;Factual
15725;Contemporary_Fiction
15726;
15727;
15728;Factual
15729;Factual
15730;
15731;Historical_Fiction
15732;Contemporary_Fiction
15733;
15734;
15735;Factual
15736;
15737;Science_Fiction
15738;Fantasy
15739;
15740;Contemporary_Fiction
15741;
15742;Factual
15743;Science_Fiction
15744;Factual
15745;Contemporary_Fiction
15746;Contemporary_Fiction
15747;Contemporary_Fiction
15748;Contemporary_Fiction
15749;Contemporary_Fiction
15750;Factual
15751;Factual
15752;Contemporary_Fiction
15753;Fantasy
15754;
15755;Contemporary_Fiction
15756;Contemporary_Fiction
15757;Contemporary_Fiction
15758;Contemporary_Fiction
15759;Contemporary_Fiction
15760;Science_Fiction
15761;Factual
15762;Contemporary_Fiction
15763;Multiple_Creative_Types
15764;Contemporary_Fiction
15765;Science_Fiction
15766;Factual
15767;Factual
15768;Contemporary_Fiction
15769;Contemporary_Fiction
15770;Contemporary_Fiction
15771;Science_Fiction
15772;Factual
15773;
15774;Contemporary_Fiction
15775;Contemporary_Fiction
15776;Factual
15777;Contemporary_Fiction
15778;Contemporary_Fiction
15779;Contemporary_Fiction
15780;Factual
15781;Contemporary_Fiction
15782;Contemporary_Fiction
15783;Contemporary_Fiction
15784;Factual
15785;Contemporary_Fiction
15786;Contemporary_Fiction
15787;
15788;Contemporary_Fiction
15789;Contemporary_Fiction
15790;Contemporary_Fiction
15791;Science_Fiction
15792;Contemporary_Fiction
15793;Historical_Fiction
15794;Dramatization
15795;Contemporary_Fiction
15796;Contemporary_Fiction
15797;
15798;Contemporary_Fiction
15799;Contemporary_Fiction
15800;Contemporary_Fiction
15801;
15802;Dramatization
15803;Factual
15804;
15805;Contemporary_Fiction
15806;Contemporary_Fiction
15807;Dramatization
15808;
15809;Factual
15810;
15811;
15812;Kids_Fiction
15813;Contemporary_Fiction
15814;Contemporary_Fiction
15815;Kids_Fiction
15816;Contemporary_Fiction
15817;Kids_Fiction
15818;Contemporary_Fiction
15819;Fantasy
15820;Contemporary_Fiction
15821;Factual
15822;Dramatization
15823;Contemporary_Fiction
15824;Contemporary_Fiction
15825;Contemporary_Fiction
15826;Contemporary_Fiction
15827;Factual
15828;Contemporary_Fiction
15829;Science_Fiction
15830;Science_Fiction
15831;Contemporary_Fiction
15832;Contemporary_Fiction
15833;Contemporary_Fiction
15834;Dramatization
15835;Historical_Fiction
15836;Contemporary_Fiction
15837;Historical_Fiction
15838;Factual
15839;Science_Fiction
15840;
15841;Contemporary_Fiction
15842;Contemporary_Fiction
15843;Contemporary_Fiction
15844;Contemporary_Fiction
15845;Factual
15846;Kids_Fiction
15847;Contemporary_Fiction
15848;Contemporary_Fiction
15849;Contemporary_Fiction
15850;Contemporary_Fiction
15851;Fantasy
15852;Contemporary_Fiction
15853;Contemporary_Fiction
15854;Science_Fiction
15855;Contemporary_Fiction
15856;
15857;Contemporary_Fiction
15858;Kids_Fiction
15859;
15860;Contemporary_Fiction
15861;Contemporary_Fiction
15862;Kids_Fiction
15863;Historical_Fiction
15864;Historical_Fiction
15865;Fantasy
15866;Contemporary_Fiction
15867;Factual
15868;
15869;Kids_Fiction
15870;Historical_Fiction
15871;
15872;Contemporary_Fiction
15873;Contemporary_Fiction
15874;Factual
15875;Historical_Fiction
15876;Contemporary_Fiction
15877;Dramatization
15878;Fantasy
15879;Kids_Fiction
15880;Contemporary_Fiction
15881;Contemporary_Fiction
15882;Contemporary_Fiction
15883;Contemporary_Fiction
15884;Fantasy
15885;Historical_Fiction
15886;Contemporary_Fiction
15887;Kids_Fiction
15888;Contemporary_Fiction
15889;Contemporary_Fiction
15890;Contemporary_Fiction
15891;Factual
15892;
15893;Fantasy
15894;Contemporary_Fiction
15895;Factual
15896;Science_Fiction
15897;Contemporary_Fiction
15898;Kids_Fiction
15899;Factual
15900;Contemporary_Fiction
15901;Historical_Fiction
15902;Science_Fiction
15903;Kids_Fiction
15904;Contemporary_Fiction
15905;Contemporary_Fiction
15906;Dramatization
15907;Contemporary_Fiction
15908;Factual
15909;Contemporary_Fiction
15910;Historical_Fiction
15911;
15912;Historical_Fiction
15913;Fantasy
15914;Contemporary_Fiction
15915;Historical_Fiction
15916;Contemporary_Fiction
15917;Contemporary_Fiction
15918;Contemporary_Fiction
15919;Contemporary_Fiction
15920;Dramatization
15921;Contemporary_Fiction
15922;Contemporary_Fiction
15923;Contemporary_Fiction
15924;Contemporary_Fiction
15925;Contemporary_Fiction
15926;Factual
15927;Factual
15928;Historical_Fiction
15929;Contemporary_Fiction
15930;Contemporary_Fiction
15931;Contemporary_Fiction
15932;Contemporary_Fiction
15933;Contemporary_Fiction
15934;Contemporary_Fiction
15935;Contemporary_Fiction
15936;Contemporary_Fiction
15937;Dramatization
15938;Contemporary_Fiction
15939;Contemporary_Fiction
15940;Science_Fiction
15941;Fantasy
15942;Contemporary_Fiction
15943;Factual
15944;Contemporary_Fiction
15945;Historical_Fiction
15946;Factual
15947;Science_Fiction
15948;Contemporary_Fiction
15949;Contemporary_Fiction
15950;Contemporary_Fiction
15951;Factual
15952;Dramatization
15953;Contemporary_Fiction
15954;Factual
15955;Contemporary_Fiction
15956;Contemporary_Fiction
15957;Contemporary_Fiction
15958;Factual
15959;Historical_Fiction
15960;Contemporary_Fiction
15961;Contemporary_Fiction
15962;Contemporary_Fiction
15963;Fantasy
15964;Kids_Fiction
15965;Historical_Fiction
15966;Contemporary_Fiction
15967;Historical_Fiction
15968;Science_Fiction
15969;Fantasy
15970;
15971;Contemporary_Fiction
15972;Contemporary_Fiction
15973;Contemporary_Fiction
15974;Historical_Fiction
15975;
15976;Factual
15977;
15978;Dramatization
15979;
15980;Historical_Fiction
15981;
15982;Factual
15983;Fantasy
15984;
15985;Factual
15986;Factual
15987;
15988;Historical_Fiction
15989;Factual
15990;Historical_Fiction
15991;Factual
15992;
15993;Contemporary_Fiction
15994;Factual
15995;Super_Hero
15996;
15997;
15998;Contemporary_Fiction
15999;Factual
16000;Factual
16001;Historical_Fiction
16002;Contemporary_Fiction
16003;Contemporary_Fiction
16004;
16005;
16006;
16007;
16008;
16009;
16010;
16011;
16012;Dramatization
16013;Historical_Fiction
16014;
16015;
16016;Historical_Fiction
16017;
16018;Contemporary_Fiction
16019;
16020;Contemporary_Fiction
16021;Contemporary_Fiction
16022;Historical_Fiction
16023;Factual
16024;
16025;Factual
16026;Historical_Fiction
16027;Factual
16028;Factual
16029;Science_Fiction
16030;Contemporary_Fiction
16031;
16032;Historical_Fiction
16033;Kids_Fiction
16034;Contemporary_Fiction
16035;Historical_Fiction
16036;Contemporary_Fiction
16037;Contemporary_Fiction
16038;Contemporary_Fiction
16039;Historical_Fiction
16040;Contemporary_Fiction
16041;Contemporary_Fiction
16042;Factual
16043;Contemporary_Fiction
16044;Contemporary_Fiction
16045;Contemporary_Fiction
16046;Contemporary_Fiction
16047;Contemporary_Fiction
16048;Factual
16049;Factual
16050;Contemporary_Fiction
16051;Factual
16052;Factual
16053;Super_Hero
16054;Science_Fiction
16055;Factual
16056;Factual
16057;Contemporary_Fiction
16058;Science_Fiction
16059;Contemporary_Fiction
16060;Science_Fiction
16061;Contemporary_Fiction
16062;Contemporary_Fiction
16063;Contemporary_Fiction
16064;Contemporary_Fiction
16065;Fantasy
16066;Contemporary_Fiction
16067;Contemporary_Fiction
16068;Fantasy
16069;Contemporary_Fiction
16070;
16071;Contemporary_Fiction
16072;Contemporary_Fiction
16073;
16074;
16075;Contemporary_Fiction
16076;Historical_Fiction
16077;Contemporary_Fiction
16078;
16079;Contemporary_Fiction
16080;Contemporary_Fiction
16081;Factual
16082;Contemporary_Fiction
16083;Contemporary_Fiction
16084;Contemporary_Fiction
16085;Factual
16086;Contemporary_Fiction
16087;Factual
16088;Contemporary_Fiction
16089;Contemporary_Fiction
16090;Factual
16091;Factual
16092;Contemporary_Fiction
16093;Fantasy
16094;Dramatization
16095;Contemporary_Fiction
16096;Fantasy
16097;Fantasy
16098;Factual
16099;Contemporary_Fiction
16100;Contemporary_Fiction
16101;Historical_Fiction
16102;Contemporary_Fiction
16103;Contemporary_Fiction
16104;Contemporary_Fiction
16105;Contemporary_Fiction
16106;Fantasy
16107;Science_Fiction
16108;
16109;Kids_Fiction
16110;
16111;Factual
16112;Contemporary_Fiction
16113;Contemporary_Fiction
16114;Contemporary_Fiction
16115;Fantasy
16116;
16117;Factual
16118;Fantasy
16119;Fantasy
16120;Dramatization
16121;
16122;Contemporary_Fiction
16123;Contemporary_Fiction
16124;Contemporary_Fiction
16125;
16126;Kids_Fiction
16127;Contemporary_Fiction
16128;Factual
16129;Contemporary_Fiction
16130;Factual
16131;Contemporary_Fiction
16132;Contemporary_Fiction
16133;Contemporary_Fiction
16134;Factual
16135;Factual
16136;Historical_Fiction
16137;Contemporary_Fiction
16138;Contemporary_Fiction
16139;Contemporary_Fiction
16140;Historical_Fiction
16141;Factual
16142;Contemporary_Fiction
16143;Factual
16144;Contemporary_Fiction
16145;Contemporary_Fiction
16146;Contemporary_Fiction
16147;Contemporary_Fiction
16148;Historical_Fiction
16149;Factual
16150;Historical_Fiction
16151;Super_Hero
16152;Dramatization
16153;Factual
16154;Fantasy
16155;Contemporary_Fiction
16156;Contemporary_Fiction
16157;Contemporary_Fiction
16158;Factual
16159;Contemporary_Fiction
16160;Contemporary_Fiction
16161;Factual
16162;Science_Fiction
16163;Factual
16164;Contemporary_Fiction
16165;Fantasy
16166;Contemporary_Fiction
16167;Contemporary_Fiction
16168;Contemporary_Fiction
16169;Factual
16170;Contemporary_Fiction
16171;Contemporary_Fiction
16172;Factual
16173;Factual
16174;Contemporary_Fiction
16175;Factual
16176;Contemporary_Fiction
16177;Fantasy
16178;Contemporary_Fiction
16179;Contemporary_Fiction
16180;
16181;
16182;Contemporary_Fiction
16183;Contemporary_Fiction
16184;Contemporary_Fiction
16185;Fantasy
16186;
16187;Contemporary_Fiction
16188;Factual
16189;Factual
16190;Contemporary_Fiction
16191;Dramatization
16192;Contemporary_Fiction
16193;
16194;Contemporary_Fiction
16195;Historical_Fiction
16196;
16197;Factual
16198;Contemporary_Fiction
16199;Factual
16200;Fantasy
16201;Factual
16202;Dramatization
16203;
16204;Dramatization
16205;Contemporary_Fiction
16206;Dramatization
16207;Contemporary_Fiction
16208;Factual
16209;Factual
16210;Contemporary_Fiction
16211;Contemporary_Fiction
16212;Contemporary_Fiction
16213;Fantasy
16214;Contemporary_Fiction
16215;Historical_Fiction
16216;Kids_Fiction
16217;Factual
16218;Contemporary_Fiction
16219;Contemporary_Fiction
16220;Contemporary_Fiction
16221;Contemporary_Fiction
16222;Factual
16223;Factual
16224;Contemporary_Fiction
16225;Science_Fiction
16226;Fantasy
16227;Contemporary_Fiction
16228;Contemporary_Fiction
16229;Contemporary_Fiction
16230;Contemporary_Fiction
16231;Contemporary_Fiction
16232;
16233;Contemporary_Fiction
16234;Science_Fiction
16235;
16236;Contemporary_Fiction
16237;
16238;Historical_Fiction
16239;Contemporary_Fiction
16240;Science_Fiction
16241;
16242;Kids_Fiction
16243;Science_Fiction
16244;Contemporary_Fiction
16245;Contemporary_Fiction
16246;Contemporary_Fiction
16247;Contemporary_Fiction
16248;Historical_Fiction
16249;Factual
16250;Factual
16251;Contemporary_Fiction
16252;Historical_Fiction
16253;Contemporary_Fiction
16254;Contemporary_Fiction
16255;
16256;Dramatization
16257;Contemporary_Fiction
16258;Contemporary_Fiction
16259;Contemporary_Fiction
16260;Historical_Fiction
16261;Contemporary_Fiction
16262;Contemporary_Fiction
16263;Contemporary_Fiction
16264;Contemporary_Fiction
16265;Dramatization
